Date;Time;Williams;;;Money Flow Oscillator;
19/01/2023;19:00:00;-51;4516129032258;;0;17
19/01/2023;20:00:00;-36;8782161234991;;0;11
19/01/2023;21:00:00;-34;819897084048;;0;12
19/01/2023;22:00:00;-43;531732418525;;0;13
19/01/2023;23:00:00;-41;1663807890223;;0;14
20/01/2023;00:00:00;-37;7358490566038;;0;23
20/01/2023;01:00:00;-33;9622641509434;;0;12
20/01/2023;02:00:00;-34;3053173241852;;0;2
20/01/2023;03:00:00;-22;7272727272727;;0;36
20/01/2023;04:00:00;-56;3106796116505;;0;44
20/01/2023;05:00:00;-70;0;;53;
20/01/2023;06:00:00;-38;5041551246537;;0;6
20/01/2023;07:00:00;-31;1897106109325;;-0;5
20/01/2023;08:00:00;-10;313479623824;;0;86
20/01/2023;09:00:00;-47;1471471471471;;0;159
20/01/2023;10:00:00;-22;417633410673;;0;131
20/01/2023;11:00:00;-25;891181988743;;0;11
20/01/2023;12:00:00;-10;1694915254237;;0;153
20/01/2023;13:00:00;-10;5333333333333;;0;267
20/01/2023;14:00:00;-1;98537095088819;;0;29
20/01/2023;15:00:00;-2;6378986866792;;0;344
20/01/2023;16:00:00;-3;26594090202177;;0;44
20/01/2023;17:00:00;-2;79937791601866;;0;436
22/01/2023;19:00:00;-8;94245723172628;;0;434
22/01/2023;20:00:00;-8;8646967340591;;0;431
22/01/2023;21:00:00;-7;91426215993405;;0;431
22/01/2023;22:00:00;-7;33718054410552;;0;431
22/01/2023;23:00:00;-6;760098928277;;0;431
23/01/2023;00:00:00;-6;51277823577906;;0;427
23/01/2023;01:00:00;-6;94576593720266;;0;44
23/01/2023;02:00:00;-3;33333333333333;;0;451
23/01/2023;03:00:00;-7;18085106382979;;0;456
23/01/2023;04:00:00;-21;5;;0;448
23/01/2023;05:00:00;-24;6085011185682;;0;437
23/01/2023;06:00:00;-47;3520249221184;;0;442
23/01/2023;07:00:00;-83;8565022421525;;0;517
23/01/2023;08:00:00;-38;5650224215247;;0;542
23/01/2023;09:00:00;-36;551724137931;;0;545
23/01/2023;10:00:00;-12;94395280236;;0;513
23/01/2023;11:00:00;-6;475161987041;;0;605
23/01/2023;12:00:00;-3;68852459016393;;0;624
23/01/2023;13:00:00;-4;83606557377049;;0;521
23/01/2023;14:00:00;-7;4773413897281;;0;562
23/01/2023;15:00:00;-27;7190332326284;;0;395
23/01/2023;16:00:00;-15;5589123867069;;0;336
23/01/2023;17:00:00;-14;3504531722054;;0;339
23/01/2023;19:00:00;-19;5619335347432;;0;337
23/01/2023;20:00:00;-18;8066465256798;;0;335
23/01/2023;21:00:00;-17;2960725075529;;0;336
23/01/2023;22:00:00;-16;6279969064192;;0;337
23/01/2023;23:00:00;-18;3132530120482;;0;336
24/01/2023;00:00:00;-17;281124497992;;0;334
24/01/2023;01:00:00;-27;1895424836601;;0;343
24/01/2023;02:00:00;-42;9158110882957;;0;346
24/01/2023;03:00:00;-50;9240246406571;;0;345
24/01/2023;04:00:00;-49;4866529774127;;0;344
24/01/2023;05:00:00;-56;7088607594937;;0;332
24/01/2023;06:00:00;-57;7922077922078;;0;313
24/01/2023;07:00:00;-91;5750915750916;;0;28
24/01/2023;08:00:00;-89;5104895104895;;0;156
24/01/2023;09:00:00;-88;302752293578;;-0;63
24/01/2023;10:00:00;-58;993520518359;;0;23
24/01/2023;11:00:00;-17;626349892009;;-0;87
24/01/2023;12:00:00;-29;1576673866091;;0;72
24/01/2023;13:00:00;-44;4924406047516;;0;78
24/01/2023;14:00:00;-25;2699784017279;;0;47
24/01/2023;15:00:00;-28;9416846652268;;0;48
24/01/2023;16:00:00;-39;9568034557235;;0;4
24/01/2023;17:00:00;-23;32904148784;;0;42
24/01/2023;19:00:00;-90;224570673712;;0;25
24/01/2023;20:00:00;-93;9924906132666;;0;15
24/01/2023;21:00:00;-96;5842167255595;;0;11
24/01/2023;22:00:00;-90;5771495877503;;0;8
24/01/2023;23:00:00;-86;9257950530035;;0;11
25/01/2023;00:00:00;-90;1060070671378;;0;14
25/01/2023;01:00:00;-89;281507656066;;0;13
25/01/2023;02:00:00;-83;6277974087161;;0;23
25/01/2023;03:00:00;-75;8539458186101;;0;35
25/01/2023;04:00:00;-84;6878680800942;;0;4
25/01/2023;05:00:00;-99;2332968236583;;0;29
25/01/2023;06:00:00;-94;3743937924345;;0;33
25/01/2023;07:00:00;-95;6795679567957;;-0;6
25/01/2023;08:00:00;-87;8974358974359;;-0;61
25/01/2023;09:00:00;-95;3225806451613;;-0;15
25/01/2023;10:00:00;-99;466101694915;;-0;293
25/01/2023;11:00:00;-75;5424063116371;;-0;334
25/01/2023;12:00:00;-36;6863905325444;;-0;141
25/01/2023;13:00:00;-41;1242603550296;;-0;76
25/01/2023;14:00:00;-15;8777120315582;;-0;49
25/01/2023;15:00:00;-5;82255083179298;;0;27
25/01/2023;16:00:00;-9;19732441471572;;0;82
25/01/2023;17:00:00;-13;92;;0;91
25/01/2023;19:00:00;-3;12;;0;92
25/01/2023;20:00:00;-7;38413197172035;;0;94
25/01/2023;21:00:00;-6;83424980361351;;0;87
25/01/2023;22:00:00;-4;63472113118617;;0;92
25/01/2023;23:00:00;-4;628436763551;;0;88
26/01/2023;00:00:00;-2;4241948153967;;0;89
26/01/2023;01:00:00;-1;26960418222554;;0;92
26/01/2023;02:00:00;-5;52301255230125;;0;111
26/01/2023;03:00:00;-9;3010033444816;;0;127
26/01/2023;04:00:00;-12;5592417061611;;0;141
26/01/2023;05:00:00;-28;48;;0;138
26/01/2023;06:00:00;-16;5029469548134;;0;154
26/01/2023;07:00:00;-14;1025641025641;;0;322
26/01/2023;08:00:00;-7;2402957486137;;0;514
26/01/2023;09:00:00;-9;75143403441683;;0;375
26/01/2023;10:00:00;-50;9578544061303;;0;381
26/01/2023;11:00:00;-87;8014184397163;;0;222
26/01/2023;12:00:00;-60;6367583212735;;0;103
26/01/2023;13:00:00;-44;9487554904832;;0;14
26/01/2023;14:00:00;-27;8184480234261;;0;147
26/01/2023;15:00:00;-11;1273792093704;;0;171
26/01/2023;16:00:00;-3;14009661835749;;0;226
26/01/2023;17:00:00;-25;1497005988024;;0;23
26/01/2023;19:00:00;-35;2095808383234;;0;219
26/01/2023;20:00:00;-30;8982035928144;;0;219
26/01/2023;21:00:00;-36;6467065868263;;0;216
26/01/2023;22:00:00;-33;538922155689;;0;213
26/01/2023;23:00:00;-41;778443113772;;0;207
27/01/2023;00:00:00;-38;3233532934132;;0;21
27/01/2023;01:00:00;-33;8922155688623;;0;208
27/01/2023;02:00:00;-39;7604790419162;;0;21
27/01/2023;03:00:00;-51;6295025728988;;0;213
27/01/2023;04:00:00;-59;4405594405594;;0;207
27/01/2023;05:00:00;-72;5;;0;193
27/01/2023;06:00:00;-66;7525773195876;;0;209
27/01/2023;07:00:00;-61;340206185567;;0;162
27/01/2023;08:00:00;-72;7678571428571;;0;276
27/01/2023;09:00:00;-57;3705179282869;;0;389
27/01/2023;10:00:00;-18;3206106870229;;0;334
27/01/2023;11:00:00;-43;7235543018336;;0;384
27/01/2023;12:00:00;-6;86528497409326;;0;336
27/01/2023;13:00:00;-7;76053215077605;;0;337
27/01/2023;14:00:00;-3;714859437751;;0;345
27/01/2023;15:00:00;-2;99906279287723;;0;379
27/01/2023;16:00:00;-29;3609671848014;;0;32
27/01/2023;17:00:00;-30;2245250431779;;0;294
29/01/2023;19:00:00;-35;6401384083045;;0;29
29/01/2023;20:00:00;-34;9956255468067;;0;288
29/01/2023;21:00:00;-41;2948381452318;;0;283
29/01/2023;22:00:00;-43;7445319335083;;0;276
29/01/2023;23:00:00;-43;3070866141732;;0;278
30/01/2023;00:00:00;-46;5158371040724;;0;279
30/01/2023;01:00:00;-64;462427745665;;0;274
30/01/2023;02:00:00;-69;1566265060241;;0;276
30/01/2023;03:00:00;-96;2395543175488;;0;262
30/01/2023;04:00:00;-96;3251670378619;;0;235
30/01/2023;05:00:00;-92;8853754940711;;0;22
30/01/2023;06:00:00;-91;79051383399;;0;222
30/01/2023;07:00:00;-89;6713615023474;;0;173
30/01/2023;08:00:00;-78;9906103286385;;0;1
30/01/2023;09:00:00;-74;7297297297297;;0;1
30/01/2023;10:00:00;-52;8467153284672;;0;48
30/01/2023;11:00:00;-78;9099526066351;;-0;57
30/01/2023;12:00:00;-62;9761904761905;;-0;135
30/01/2023;13:00:00;-81;9047619047619;;-0;157
30/01/2023;14:00:00;-80;3049555273189;;-0;138
30/01/2023;15:00:00;-90;9783989834816;;-0;161
30/01/2023;16:00:00;-94;7368421052632;;-0;187
30/01/2023;17:00:00;-84;3110504774898;;-0;184
30/01/2023;19:00:00;-76;8076398362892;;-0;178
30/01/2023;20:00:00;-80;7639836289222;;-0;176
30/01/2023;21:00:00;-82;9467939972715;;-0;178
30/01/2023;22:00:00;-88;6766712141883;;-0;173
30/01/2023;23:00:00;-96;227272727273;;-0;185
31/01/2023;00:00:00;-92;6636568848758;;-0;182
31/01/2023;01:00:00;-96;8397291196388;;-0;162
31/01/2023;02:00:00;-86;6220735785953;;-0;155
31/01/2023;03:00:00;-62;102214650767;;-0;144
31/01/2023;04:00:00;-90;1993355481728;;-0;14
31/01/2023;05:00:00;-92;1104536489152;;-0;157
31/01/2023;06:00:00;-98;3394833948339;;-0;174
31/01/2023;07:00:00;-68;9138576779026;;-0;245
31/01/2023;08:00:00;-55;4307116104869;;-0;209
31/01/2023;09:00:00;-10;9401709401709;;-0;117
31/01/2023;10:00:00;-32;7001356852103;;-0;8
31/01/2023;11:00:00;-4;5828437132785;;0;44
31/01/2023;12:00:00;-12;7635960044395;;0;154
31/01/2023;13:00:00;-4;43951165371809;;0;225
31/01/2023;14:00:00;-2;60586319218241;;0;241
31/01/2023;15:00:00;-3;125;;0;274
31/01/2023;16:00:00;-0;701754385964912;;0;259
31/01/2023;17:00:00;-12;8947368421053;;0;263
31/01/2023;19:00:00;-18;5087719298246;;0;258
31/01/2023;20:00:00;-23;6842105263158;;0;274
31/01/2023;21:00:00;-21;6666666666667;;0;276
31/01/2023;22:00:00;-27;2183449651047;;0;273
31/01/2023;23:00:00;-21;9382321618743;;0;276
01/02/2023;00:00:00;-26;2032085561497;;0;275
01/02/2023;01:00:00;-25;9776536312849;;0;284
01/02/2023;02:00:00;-37;636761487965;;0;297
01/02/2023;03:00:00;-26;393873085339;;0;315
01/02/2023;04:00:00;-29;6103896103896;;0;331
01/02/2023;05:00:00;-45;9701492537313;;0;314
01/02/2023;06:00:00;-54;298507462687;;0;273
01/02/2023;07:00:00;-32;8571428571429;;0;234
01/02/2023;08:00:00;-17;2619047619048;;0;267
01/02/2023;09:00:00;-39;8809523809524;;0;183
01/02/2023;10:00:00;-22;9166666666667;;0;137
01/02/2023;11:00:00;-93;4097421203438;;0;72
01/02/2023;12:00:00;-51;3586956521739;;-0;9
01/02/2023;13:00:00;-50;-0;;57;
01/02/2023;14:00:00;-32;652173913044;;-0;27
01/02/2023;15:00:00;-14;1238670694864;;0;144
01/02/2023;16:00:00;-20;824295010846;;0;311
01/02/2023;17:00:00;-4;10229088971763;;0;308
01/02/2023;19:00:00;-2;97324083250743;;0;32
01/02/2023;20:00:00;-4;70763131813677;;0;313
01/02/2023;21:00:00;-7;23488602576809;;0;307
01/02/2023;22:00:00;-9;91080277502478;;0;305
01/02/2023;23:00:00;-7;3666997026759;;0;304
02/02/2023;00:00:00;-3;91476709613479;;0;305
02/02/2023;01:00:00;-5;94648166501487;;0;3
02/02/2023;02:00:00;-4;70763131813677;;0;305
02/02/2023;03:00:00;-8;7730426164519;;0;303
02/02/2023;04:00:00;-0;272355878347708;;0;314
02/02/2023;05:00:00;-2;85714285714286;;0;305
02/02/2023;06:00:00;-12;4531835205993;;0;312
02/02/2023;07:00:00;-18;2352941176471;;0;37
02/02/2023;08:00:00;-1;78571428571429;;0;429
02/02/2023;09:00:00;-3;46385542168675;;0;481
02/02/2023;10:00:00;-30;52738336714;;0;548
02/02/2023;11:00:00;-7;0;;505;
02/02/2023;12:00:00;-15;8682634730539;;0;538
02/02/2023;13:00:00;-2;10052513128282;;0;404
02/02/2023;14:00:00;-0;178677784395473;;0;466
02/02/2023;15:00:00;-50;2930832356389;;0;328
02/02/2023;16:00:00;-18;6400937866354;;0;247
02/02/2023;17:00:00;-64;6990740740741;;0;232
02/02/2023;19:00:00;-71;9773299748111;;0;226
02/02/2023;20:00:00;-69;9622166246851;;0;222
02/02/2023;21:00:00;-73;4256926952141;;0;217
02/02/2023;22:00:00;-78;7153652392947;;0;21
02/02/2023;23:00:00;-82;9757785467128;;0;211
03/02/2023;00:00:00;-88;763197586727;;0;218
03/02/2023;01:00:00;-86;9532428355958;;0;208
03/02/2023;02:00:00;-89;2156862745098;;0;204
03/02/2023;03:00:00;-95;2245188880969;;0;196
03/02/2023;04:00:00;-92;1249151391718;;0;188
03/02/2023;05:00:00;-80;4480651731161;;0;195
03/02/2023;06:00:00;-80;5159538357094;;0;176
03/02/2023;07:00:00;-74;2023082145282;;0;71
03/02/2023;08:00:00;-14;56022408964;;0;52
03/02/2023;09:00:00;-89;4255874673629;;-0;66
03/02/2023;10:00:00;-18;9511323003576;;-0;65
03/02/2023;11:00:00;-17;7814029363785;;-0;15
03/02/2023;12:00:00;-31;635042081102;;0;74
03/02/2023;13:00:00;-45;8301453710788;;0;96
03/02/2023;14:00:00;-62;203519510329;;-0;16
03/02/2023;15:00:00;-81;5608263198164;;-0;37
03/02/2023;16:00:00;-78;1178270849273;;-0;62
03/02/2023;17:00:00;-80;306044376435;;-0;6
05/02/2023;10:00:00;-80;306044376435;;-0;54
05/02/2023;19:00:00;-87;5762195121951;;-0;66
05/02/2023;20:00:00;-89;2530487804878;;-0;67
05/02/2023;21:00:00;-86;1280487804878;;-0;68
05/02/2023;22:00:00;-92;3780487804878;;-0;67
05/02/2023;23:00:00;-93;140243902439;;-0;61
06/02/2023;00:00:00;-95;457317073171;;-0;53
06/02/2023;01:00:00;-90;9970238095238;;-0;68
06/02/2023;02:00:00;-97;8458989229495;;-0;7
06/02/2023;03:00:00;-94;702842377261;;-0;77
06/02/2023;04:00:00;-96;849087893864;;-0;95
06/02/2023;05:00:00;-99;7023809523809;;-0;84
06/02/2023;06:00:00;-83;8759689922481;;-0;104
06/02/2023;07:00:00;-77;7080062794349;;-0;309
06/02/2023;08:00:00;-52;1079258010118;;-0;39
06/02/2023;09:00:00;-70;2564102564103;;-0;382
06/02/2023;10:00:00;-37;940170940171;;-0;141
06/02/2023;11:00:00;-31;4720812182741;;-0;88
06/02/2023;12:00:00;-45;8265139116203;;0;42
06/02/2023;13:00:00;-42;621931260229;;0;2
06/02/2023;14:00:00;-51;7184942716858;;-0;27
06/02/2023;15:00:00;-50;7364975450082;;0;23
06/02/2023;16:00:00;-62;3567921440262;;-0;5
06/02/2023;17:00:00;-62;5204582651391;;-0;45
06/02/2023;19:00:00;-47;4631751227496;;-0;42
06/02/2023;20:00:00;-36;6612111292962;;-0;33
06/02/2023;21:00:00;-29;7872340425532;;-0;26
06/02/2023;22:00:00;-33;2242225859247;;-0;21
06/02/2023;23:00:00;-42;2258592471358;;-0;25
07/02/2023;00:00:00;-50;7364975450082;;-0;23
07/02/2023;01:00:00;-46;3175122749591;;-0;23
07/02/2023;02:00:00;-51;5097690941385;;-0;2
07/02/2023;03:00:00;-42;789598108747;;0;19
07/02/2023;04:00:00;-54;3735224586288;;-0;4
07/02/2023;05:00:00;-12;567375886525;;-0;16
07/02/2023;06:00:00;-39;7163120567376;;-0;11
07/02/2023;07:00:00;-32;1428571428571;;-0;74
07/02/2023;08:00:00;-13;102040816327;;-0;6
07/02/2023;09:00:00;-55;3571428571429;;-0;199
07/02/2023;10:00:00;-77;2959183673469;;-0;171
07/02/2023;11:00:00;-59;6938775510204;;-0;16
07/02/2023;12:00:00;-19;4968553459119;;-0;94
07/02/2023;13:00:00;-11;963696369637;;0;169
07/02/2023;14:00:00;-82;850430696946;;0;7
07/02/2023;15:00:00;-25;3719655442443;;0;57
07/02/2023;16:00:00;-12;8740431454419;;0;134
07/02/2023;17:00:00;-21;8510786360473;;0;129
07/02/2023;19:00:00;-19;1370911621434;;0;131
07/02/2023;20:00:00;-15;3792623521225;;0;131
07/02/2023;21:00:00;-16;1447459986082;;0;135
07/02/2023;22:00:00;-14;3354210160056;;0;135
07/02/2023;23:00:00;-9;67292971468337;;0;14
08/02/2023;00:00:00;-8;62908837856646;;0;142
08/02/2023;01:00:00;-4;24495476687544;;0;162
08/02/2023;02:00:00;-11;6910229645094;;0;153
08/02/2023;03:00:00;-10;9255393180237;;0;147
08/02/2023;04:00:00;-19;2066805845511;;0;143
08/02/2023;05:00:00;-20;6001622060016;;0;133
08/02/2023;06:00:00;-38;5466034755134;;0;147
08/02/2023;07:00:00;-63;3879781420765;;0;188
08/02/2023;08:00:00;-74;8633879781421;;0;23
08/02/2023;09:00:00;-89;769820971867;;0;163
08/02/2023;10:00:00;-75;1712328767123;;0;1
08/02/2023;11:00:00;-94;5172824791418;;-0;22
08/02/2023;12:00:00;-78;1115879828326;;-0;163
08/02/2023;13:00:00;-74;4206008583691;;-0;315
08/02/2023;14:00:00;-82;5751072961373;;-0;288
08/02/2023;15:00:00;-82;8867761452031;;-0;284
08/02/2023;16:00:00;-88;9777777777778;;-0;302
08/02/2023;17:00:00;-83;2427536231884;;-0;3
08/02/2023;19:00:00;-82;37037037037;;-0;296
08/02/2023;20:00:00;-77;6851851851852;;-0;299
08/02/2023;21:00:00;-74;537037037037;;-0;297
08/02/2023;22:00:00;-72;6851851851852;;-0;297
08/02/2023;23:00:00;-71;3688610240334;;-0;297
09/02/2023;00:00:00;-73;2497387669801;;-0;296
09/02/2023;01:00:00;-64;5197740112994;;-0;288
09/02/2023;02:00:00;-17;2335600907029;;-0;288
09/02/2023;03:00:00;-15;1927437641723;;-0;282
09/02/2023;04:00:00;-10;5919003115265;;-0;262
09/02/2023;05:00:00;-0;131061598951507;;-0;253
09/02/2023;06:00:00;-0;842358604091456;;-0;227
09/02/2023;07:00:00;-16;3612565445026;;-0;208
09/02/2023;08:00:00;-33;555555555556;;-0;175
09/02/2023;09:00:00;-4;3609022556391;;0;19
09/02/2023;10:00:00;-31;700288184438;;-0;16
09/02/2023;11:00:00;-43;5158501440922;;-0;76
09/02/2023;12:00:00;-84;4380403458213;;-0;15
09/02/2023;13:00:00;-81;3318777292576;;-0;148
09/02/2023;14:00:00;-94;6372239747634;;-0;174
09/02/2023;15:00:00;-94;7320617620345;;-0;222
09/02/2023;16:00:00;-83;2182320441989;;-0;321
09/02/2023;17:00:00;-77;27624309392;;-0;312
09/02/2023;19:00:00;-81;146408839779;;-0;311
09/02/2023;20:00:00;-86;5331491712707;;-0;315
09/02/2023;21:00:00;-84;3922651933702;;-0;313
09/02/2023;22:00:00;-89;7790055248619;;-0;319
09/02/2023;23:00:00;-92;4033149171271;;-0;328
10/02/2023;00:00:00;-93;853591160221;;-0;333
10/02/2023;01:00:00;-88;3516483516484;;-0;356
10/02/2023;02:00:00;-84;5620121422376;;-0;369
10/02/2023;03:00:00;-83;9195979899498;;-0;38
10/02/2023;04:00:00;-72;8553137003841;;-0;364
10/02/2023;05:00:00;-97;9973297730307;;-0;368
10/02/2023;06:00:00;-85;9467455621302;;-0;4
10/02/2023;07:00:00;-91;340782122905;;-0;449
10/02/2023;08:00:00;-91;220994475138;;-0;481
10/02/2023;09:00:00;-65;149359886202;;-0;412
10/02/2023;10:00:00;-56;4722617354196;;-0;244
10/02/2023;11:00:00;-64;2958748221906;;-0;181
10/02/2023;12:00:00;-93;172119487909;;-0;151
10/02/2023;13:00:00;-70;4433497536946;;-0;68
10/02/2023;14:00:00;-69;3349753694581;;0;26
10/02/2023;15:00:00;-59;8522167487685;;-0;18
10/02/2023;16:00:00;-49;5073891625616;;0;37
10/02/2023;17:00:00;-51;3546798029557;;0;41
12/02/2023;17:00:00;-46;9086021505376;;0;42
12/02/2023;19:00:00;-64;4755244755245;;0;47
12/02/2023;20:00:00;-61;8181818181818;;0;45
12/02/2023;21:00:00;-76;6433566433566;;0;37
12/02/2023;22:00:00;-73;6993006993;;0;33
12/02/2023;23:00:00;-77;4825174825175;;0;37
13/02/2023;00:00:00;-76;7832167832168;;0;25
13/02/2023;01:00:00;-52;286282306163;;0;45
13/02/2023;02:00:00;-48;5089463220676;;0;71
13/02/2023;03:00:00;-40;4819277108434;;0;94
13/02/2023;04:00:00;-14;7420147420147;;0;107
13/02/2023;05:00:00;-14;2259414225941;;0;107
13/02/2023;06:00:00;-2;48565965583174;;0;45
13/02/2023;07:00:00;-9;1710758377425;;0;69
13/02/2023;08:00:00;-12;35661218425;;0;156
13/02/2023;09:00:00;-29;5690936106984;;0;3
13/02/2023;10:00:00;-2;36907730673317;;0;137
13/02/2023;11:00:00;-7;31182795698925;;0;319
13/02/2023;12:00:00;-7;3564727954972;;0;376
13/02/2023;13:00:00;-6;35359116022099;;0;392
13/02/2023;14:00:00;-2;55506607929515;;0;35
13/02/2023;15:00:00;-21;3283442469598;;0;301
13/02/2023;16:00:00;-8;38831291234684;;0;246
13/02/2023;17:00:00;-8;70425321463897;;0;268
13/02/2023;19:00:00;-12;906976744186;;0;269
13/02/2023;20:00:00;-15;4651162790698;;0;259
13/02/2023;21:00:00;-19;7674418604651;;0;26
13/02/2023;22:00:00;-24;697674418605;;0;255
13/02/2023;23:00:00;-20;6976744186047;;0;25
14/02/2023;00:00:00;-19;8837209302326;;0;248
14/02/2023;01:00:00;-31;953642384106;;0;242
14/02/2023;02:00:00;-42;3529411764706;;0;224
14/02/2023;03:00:00;-16;4705882352941;;0;229
14/02/2023;04:00:00;-44;1176470588235;;0;218
14/02/2023;05:00:00;-15;7333333333333;;0;212
14/02/2023;06:00:00;-9;19282511210762;;0;23
14/02/2023;07:00:00;-23;4042553191489;;0;258
14/02/2023;08:00:00;-8;33333333333333;;0;191
14/02/2023;09:00:00;-74;3392070484581;;0;2
14/02/2023;10:00:00;-34;2327150084317;;-0;124
14/02/2023;11:00:00;-66;1045531197302;;-0;4
14/02/2023;12:00:00;-74;114671163575;;-0;78
14/02/2023;13:00:00;-55;5649241146712;;-0;52
14/02/2023;14:00:00;-34;991568296796;;0;17
14/02/2023;15:00:00;-22;7655986509275;;0;28
14/02/2023;16:00:00;-18;9713322091062;;0;68
14/02/2023;17:00:00;-23;2715008431703;;0;63
14/02/2023;19:00:00;-26;6441821247892;;0;63
14/02/2023;20:00:00;-31;956155143339;;0;59
14/02/2023;21:00:00;-37;3524451939292;;0;56
14/02/2023;22:00:00;-46;7116357504216;;0;48
14/02/2023;23:00:00;-42;4114671163575;;0;45
15/02/2023;00:00:00;-38;7809187279152;;0;42
15/02/2023;01:00:00;-44;43359375;;0;42
15/02/2023;02:00:00;-49;8991935483871;;0;37
15/02/2023;03:00:00;-60;5515587529976;;0;33
15/02/2023;04:00:00;-62;5850340136054;;0;33
15/02/2023;05:00:00;-67;4115456238361;;0;38
15/02/2023;06:00:00;-64;4320297951583;;0;53
15/02/2023;07:00:00;-58;2309582309582;;0;147
15/02/2023;08:00:00;-31;3513513513514;;0;136
15/02/2023;09:00:00;-41;112359550562;;0;211
15/02/2023;10:00:00;-67;5810473815461;;0;207
15/02/2023;11:00:00;-64;8018648018648;;0;35
15/02/2023;12:00:00;-16;5540540540541;;0;9
15/02/2023;13:00:00;-26;8581081081081;;0;51
15/02/2023;14:00:00;-0;628930817610063;;0;82
15/02/2023;15:00:00;-22;6869455006337;;0;155
15/02/2023;16:00:00;-0;237812128418549;;0;154
15/02/2023;17:00:00;-3;8751345532831;;0;18
15/02/2023;19:00:00;-4;9041980624327;;0;191
15/02/2023;20:00:00;-2;34215885947047;;0;201
15/02/2023;21:00:00;-3;29138431752178;;0;203
15/02/2023;22:00:00;-1;3286384976526;;0;206
15/02/2023;23:00:00;-4;74860335195531;;0;212
16/02/2023;00:00:00;-4;74860335195531;;0;211
16/02/2023;01:00:00;-6;42458100558659;;0;209
16/02/2023;02:00:00;-15;2289669861555;;0;198
16/02/2023;03:00:00;-10;9459459459459;;0;203
16/02/2023;04:00:00;-27;1448663853727;;0;199
16/02/2023;05:00:00;-50;9881422924901;;0;179
16/02/2023;06:00:00;-51;9762845849802;;0;209
16/02/2023;07:00:00;-90;2597402597403;;0;218
16/02/2023;08:00:00;-92;7472527472527;;0;286
16/02/2023;09:00:00;-90;2603664416586;;0;85
16/02/2023;10:00:00;-77;1308016877637;;-0;97
16/02/2023;11:00:00;-48;3544303797468;;0;1
16/02/2023;12:00:00;-51;2236286919831;;-0;18
16/02/2023;13:00:00;-45;4782608695652;;-0;21
16/02/2023;14:00:00;-42;869565217391;;-0;53
16/02/2023;15:00:00;-45;8260869565217;;-0;38
16/02/2023;16:00:00;-98;1346309813463;;-0;183
16/02/2023;17:00:00;-96;6539923954373;;-0;212
16/02/2023;19:00:00;-97;8550295857988;;-0;222
16/02/2023;20:00:00;-96;7032967032967;;-0;225
16/02/2023;21:00:00;-96;8379446640316;;-0;221
16/02/2023;22:00:00;-99;2101105845182;;-0;222
16/02/2023;23:00:00;-97;1153846153846;;-0;22
17/02/2023;00:00:00;-95;9009393680615;;-0;222
17/02/2023;01:00:00;-98;833333333333;;-0;227
17/02/2023;02:00:00;-96;8203497615262;;-0;225
17/02/2023;03:00:00;-92;2108575924469;;-0;218
17/02/2023;04:00:00;-89;6323529411765;;-0;224
17/02/2023;05:00:00;-87;8676470588235;;-0;209
17/02/2023;06:00:00;-93;8967136150235;;-0;162
17/02/2023;07:00:00;-78;920741989882;;-0;94
17/02/2023;08:00:00;-66;2768031189084;;-0;204
17/02/2023;09:00:00;-53;5874439461883;;-0;297
17/02/2023;10:00:00;-78;3034257748777;;-0;331
17/02/2023;11:00:00;-83;3962264150943;;-0;288
17/02/2023;12:00:00;-81;6528925619835;;-0;374
17/02/2023;13:00:00;-89;5569620253165;;-0;226
17/02/2023;14:00:00;-73;5759493670886;;-0;193
17/02/2023;15:00:00;-20;8860759493671;;-0;79
17/02/2023;16:00:00;-20;949367088608;;-0;18
17/02/2023;17:00:00;-25;-0;;17;
17/02/2023;18:00:00;-25;1582278481013;;-0;13
19/02/2023;19:00:00;-40;5063291139241;;-0;18
19/02/2023;20:00:00;-43;5126582278481;;-0;18
19/02/2023;21:00:00;-34;4936708860759;;-0;14
19/02/2023;22:00:00;-22;1518987341772;;-0;7
19/02/2023;23:00:00;-20;7278481012658;;-0;7
20/02/2023;00:00:00;-9;79020979020979;;0;1
20/02/2023;01:00:00;-7;3943661971831;;0;3
20/02/2023;02:00:00;-8;9859154929577;;0;11
20/02/2023;03:00:00;-12;8301886792453;;0;15
20/02/2023;04:00:00;-32;388349514563;;-0;5
20/02/2023;05:00:00;-71;4285714285714;;-0;1
20/02/2023;06:00:00;-42;833333333333;;0;44
20/02/2023;07:00:00;-11;655737704918;;0;58
